,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6
2713,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2714,Hepatitis,joint pain,vomiting,fatigue,dark urine,nausea,loss of appetite
2715,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,nausea,loss of appetite
2716,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,loss of appetite
2717,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2718,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2719,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2720,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2721,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2722,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2723,Hepatitis,vomiting,fatigue,high fever,yellowish skin,dark urine,nausea
2724,Hepatitis,joint pain,fatigue,high fever,yellowish skin,dark urine,nausea
2725,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2726,Hepatitis,joint pain,vomiting,high fever,yellowish skin,dark urine,nausea
2727,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2728,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2729,Hepatitis,joint pain,vomiting,fatigue,high fever,dark urine,nausea
2730,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,nausea
2731,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2732,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2733,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2734,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2735,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2736,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2737,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2738,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2739,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2740,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2741,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2742,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2743,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2744,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2745,Hepatitis,vomiting,fatigue,high fever,yellowish skin,dark urine,nausea
2746,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2747,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2748,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2749,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,
2750,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2751,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2752,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2753,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2754,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2755,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2756,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2757,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2758,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2759,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2760,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2761,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2762,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2763,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2764,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2765,Hypertension,headache,chest pain,dizziness,lack of concentration,,
2766,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2767,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2768,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2769,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2770,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2771,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2772,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2773,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2774,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2775,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2776,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2777,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2778,Hypertension,headache,chest pain,dizziness,loss of balance,,
2779,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2780,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2781,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2782,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2783,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2784,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2785,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2786,Hypertension,headache,chest pain,dizziness,lack of concentration,,
2787,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2788,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2789,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2790,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2791,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2792,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2793,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2794,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2795,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2796,Hypertension,headache,chest pain,dizziness,loss of balance,,
2797,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2798,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2799,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2800,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2801,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2802,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2803,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2804,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2805,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2806,Hypertension,headache,chest pain,dizziness,loss of balance,,
2807,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2808,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2809,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2810,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2811,Hypertension,headache,chest pain,dizziness,lack of concentration,,
2812,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2813,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2814,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2815,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2816,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2817,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2818,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2819,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2820,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2821,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2822,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2823,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2824,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2825,Hypertension,headache,chest pain,dizziness,lack of concentration,,
2826,Hypertension,headache,chest pain,dizziness,loss of balance,,
2827,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2828,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2829,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2830,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2831,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2832,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2833,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2834,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2835,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2836,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2837,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2838,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2839,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2840,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2841,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2842,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2843,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2844,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2845,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2846,Hypertension,headache,chest pain,dizziness,loss of balance,,
2847,Hypertension,headache,chest pain,dizziness,lack of concentration,,
2848,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2849,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2850,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2851,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2852,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2853,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2854,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2855,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2856,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2857,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2858,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2859,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2860,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2861,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2862,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2863,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2864,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2865,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2866,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2867,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2868,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2869,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2870,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2871,Hypertension,headache,chest pain,dizziness,loss of balance,,
2872,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2873,Hypertension,headache,chest pain,dizziness,lack of concentration,,
2874,Hypertension,headache,chest pain,loss of balance,lack of concentration,,
2875,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2876,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2877,Hypertension,headache,chest pain,dizziness,loss of balance,lack of concentration,
2878,Hypertension,headache,dizziness,loss of balance,lack of concentration,,
2879,Hypertension,chest pain,dizziness,loss of balance,lack of concentration,,
2880,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2881,Hyperthyroidism,fatigue,weight loss,restlessness,sweating,diarrhoea,fast heart rate
2882,Hyperthyroidism,fatigue,mood swings,weight loss,sweating,diarrhoea,fast heart rate
2883,Hyperthyroidism,fatigue,mood swings,restlessness,sweating,diarrhoea,fast heart rate
2884,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,diarrhoea,fast heart rate
2885,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,fast heart rate
2886,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2887,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2888,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2889,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2890,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2891,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2892,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2893,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2894,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,fast heart rate
2895,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,diarrhoea,fast heart rate
2896,Hyperthyroidism,fatigue,mood swings,weight loss,sweating,diarrhoea,fast heart rate
2897,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2898,Hyperthyroidism,fatigue,mood swings,restlessness,sweating,diarrhoea,fast heart rate
2899,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2900,Hyperthyroidism,fatigue,weight loss,restlessness,sweating,diarrhoea,fast heart rate
2901,Hyperthyroidism,mood swings,weight loss,restlessness,sweating,diarrhoea,fast heart rate
2902,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2903,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2904,Hyperthyroidism,mood swings,weight loss,restlessness,sweating,diarrhoea,fast heart rate
2905,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2906,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2907,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2908,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2909,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2910,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,diarrhoea,fast heart rate
2911,Hyperthyroidism,fatigue,mood swings,weight loss,sweating,diarrhoea,fast heart rate
2912,Hyperthyroidism,fatigue,mood swings,restlessness,sweating,diarrhoea,fast heart rate
2913,Hyperthyroidism,fatigue,weight loss,restlessness,sweating,diarrhoea,fast heart rate
2914,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2915,Hyperthyroidism,fatigue,mood swings,weight loss,restlessness,sweating,diarrhoea
2916,Hyperthyroidism,mood swings,weight loss,restlessness,sweating,diarrhoea,fast heart rate
